WORD,FREQUENCY,PHONEME_LENGTH,MONOMORPHEME,ORTHO_LENGTH,LOG_FREQ,LANG
Besuch,1003,5,TRUE,6,6.91075078796194,German
jungen,998,5,TRUE,6,6.90575327631146,German
Wunsch,997,4,TRUE,6,6.90475076996184,German
bereit,992,6,TRUE,6,6.89972310728487,German
Hoehe,990,3,FALSE,5,6.89770494312864,German
warten,989,6,TRUE,6,6.89669433162271,German
Folge,987,5,FALSE,5,6.89467003943348,German
Professor,983,8,FALSE,9,6.89060912014717,German
Wahl,980,3,FALSE,4,6.88755257166462,German
Satz,979,3,TRUE,4,6.88653164253051,German
Industrie,977,8,TRUE,9,6.88448665204278,German
demokratisch,971,10,FALSE,12,6.87832646829133,German
verlieren,969,8,TRUE,9,6.87626461189077,German
obwohl,969,5,FALSE,6,6.87626461189077,German
Gedanke,969,7,TRUE,7,6.87626461189077,German
ploetzlich,968,7,TRUE,10,6.87523208727658,German
November,968,8,FALSE,8,6.87523208727658,German
hinaus,966,6,FALSE,6,6.87316383421252,German
Versuch,963,6,TRUE,7,6.87005341179813,German
Antwort,963,7,TRUE,7,6.87005341179813,German
entscheiden,957,9,FALSE,11,6.86380339145295,German
bald,956,4,TRUE,4,6.8627579130514,German
Tatsache,956,7,FALSE,8,6.8627579130514,German
Nacht,956,4,TRUE,5,6.8627579130514,German
lesen,944,5,TRUE,5,6.8501261661455,German
Kollege,943,6,TRUE,7,6.84906628263346,German
gleichzeitig,943,11,FALSE,12,6.84906628263346,German
genug,939,5,TRUE,5,6.84481547920826,German
uebrig,937,5,FALSE,6,6.84268328223842,German
entsprechend,933,11,TRUE,12,6.83840520084734,German
Aussenminister,932,13,FALSE,14,6.83733281468559,German
innerhalb,930,8,TRUE,9,6.8351845861473,German
Massnahme,929,7,TRUE,9,6.83410873881384,German
gering,929,5,TRUE,6,6.83410873881384,German
rufen,928,5,TRUE,5,6.8330317327862,German
erfuellen,927,7,FALSE,9,6.83195356556585,German
eng,927,2,TRUE,3,6.83195356556585,German
Foto,927,4,TRUE,4,6.83195356556585,German
Bad,926,3,TRUE,3,6.83087423464618,German
bekannt,924,6,TRUE,7,6.82871207164168,German
aehnlich,923,5,FALSE,8,6.82762923450285,German
befinden,921,8,FALSE,8,6.82546003625531,German
Bauer,919,5,TRUE,5,6.82328612235569,German
Wert,919,4,TRUE,4,6.82328612235569,German
Reihe,916,4,FALSE,5,6.82001636467413,German
wahrscheinlich,915,10,TRUE,14,6.81892406527552,German
Erklaerung,913,8,FALSE,10,6.81673588059497,German
Umsatz,913,5,TRUE,6,6.81673588059497,German
erinnern,913,7,TRUE,8,6.81673588059497,German
bekennen,911,7,FALSE,8,6.81454289725996,German
Boden,909,5,TRUE,5,6.81234509417748,German
ebenfalls,908,8,FALSE,9,6.81124437860129,German
Sieg,908,3,TRUE,4,6.81124437860129,German
Freitag,908,7,FALSE,7,6.81124437860129,German
bilden,907,6,TRUE,6,6.81014245011514,German
reden,906,5,TRUE,5,6.80903930604298,German
Programm,904,7,FALSE,8,6.80682936039218,German
Wohnung,903,5,FALSE,7,6.80572255341699,German
zahlreich,903,7,FALSE,9,6.80572255341699,German
Vertrag,903,7,TRUE,7,6.80572255341699,German
werfen,902,6,TRUE,6,6.80461452006262,German
Herz,901,4,TRUE,4,6.80350525760834,German
leisten,900,7,TRUE,7,6.80239476332431,German
Person,898,6,TRUE,6,6.8001700683022,German
verlassen,896,8,FALSE,9,6.79794041297493,German
entsprechen,896,10,FALSE,11,6.79794041297493,German
persoenlich,892,9,FALSE,11,6.79346613258001,German
Gast,892,4,TRUE,4,6.79346613258001,German
Konferenz,890,9,FALSE,9,6.79122146272619,German
schlecht,889,5,TRUE,8,6.7900972355139,German
gleichen,888,7,TRUE,8,6.78897174299217,German
Beschluss,885,6,TRUE,9,6.78558764500793,German
Sicherheit,883,9,FALSE,10,6.78332520060396,German
Gewerkschaft,880,10,FALSE,12,6.77992190747225,German
zugleich,879,7,FALSE,8,6.77878489768518,German
langen,878,5,TRUE,6,6.77764659363512,German
Sprache,876,6,TRUE,7,6.77536609093639,German
endlich,876,6,TRUE,7,6.77536609093639,German
loesen,875,5,FALSE,6,6.77422388635761,German
praktisch,866,7,FALSE,9,6.76388490856244,German
Produktion,866,10,FALSE,10,6.76388490856244,German
Maschine,862,6,FALSE,8,6.75925527066369,German
Voraussetzung,861,11,FALSE,13,6.75809450442773,German
Wagen,860,5,TRUE,5,6.75693238924755,German
fuehlen,859,5,TRUE,7,6.75576892198425,German
sterben,858,7,TRUE,7,6.75460409948796,German
gestern,856,7,TRUE,7,6.75227037614174,German
wirken,855,6,TRUE,6,6.75110146893676,German
Ansicht,854,6,TRUE,7,6.74993119378857,German
paar,851,3,TRUE,4,6.74641212857337,German
Jugend,850,6,TRUE,6,6.74523634948436,German
haengen,850,5,TRUE,7,6.74523634948436,German
sogenannt,849,8,FALSE,9,6.74405918631135,German
acht,849,3,TRUE,4,6.74405918631135,German
Brief,847,4,FALSE,5,6.74170069465205,German
erzaehlen,846,7,FALSE,9,6.74051935960622,German
feststellen,845,10,FALSE,11,6.73933662735717,German
Stueck,843,4,TRUE,6,6.73696695800186,German
bisherig,841,8,FALSE,8,6.73459165997295,German
Ausdruck,838,7,TRUE,8,6.73101810048208,German
ruhig,838,4,FALSE,5,6.73101810048208,German
vergessen,837,8,TRUE,9,6.72982407048948,German
aufnehmen,836,8,FALSE,9,6.7286286130847,German
weisen,835,6,TRUE,6,6.72743172485086,German
wenden,834,6,FALSE,6,6.72623340235875,German
unmittelbar,832,10,FALSE,11,6.72383244082121,German
wahr,831,3,TRUE,4,6.72262979485545,German
bauen,830,5,TRUE,5,6.72142570079064,German
Fortsetzung,829,9,FALSE,11,6.7202201551353,German
Vorstellung,827,9,FALSE,11,6.71780469502369,German
betragen,826,8,TRUE,8,6.71659477352098,German
Schwierigkeit,825,10,FALSE,13,6.71538338633468,German
Hans,825,4,TRUE,4,6.71538338633468,German
Unternehmen,824,10,TRUE,11,6.71417052990947,German
Universitaet,824,11,FALSE,12,6.71417052990947,German
Sohn,824,3,TRUE,4,6.71417052990947,German
inzwischen,820,8,FALSE,10,6.7093043402583,German
frueher,818,5,FALSE,7,6.70686233660275,German
Dame,813,4,TRUE,4,6.70073110954781,German
waehlen,812,5,TRUE,7,6.69950034016168,German
gern,812,4,TRUE,4,6.69950034016168,German
Technik,811,6,FALSE,7,6.69826805411541,German
guenstig,811,7,FALSE,8,6.69826805411541,German
insgesamt,807,9,FALSE,9,6.69332366826995,German
annehmen,807,7,FALSE,8,6.69332366826995,German
Vernunft,807,8,TRUE,8,6.69332366826995,German
dienen,806,5,TRUE,6,6.69208374250663,German
Film,806,4,TRUE,4,6.69208374250663,German
Thema,806,4,TRUE,5,6.69208374250663,German
Mal,805,3,TRUE,3,6.69084227741856,German
derselbe,803,8,TRUE,8,6.68835471394676,German
vertreten,802,9,FALSE,9,6.68710860786651,German
Kilometer,801,9,FALSE,9,6.68586094706836,German
Amerika,798,7,FALSE,7,6.68210859744981,German
Mitte,797,4,TRUE,5,6.68085467879022,German
Mass,795,3,TRUE,4,6.67834211465433,German
Zimmer,791,5,TRUE,6,6.67329796776765,German
Abend,790,5,TRUE,5,6.67203294546107,German
wachsen,790,6,TRUE,7,6.67203294546107,German
Bewegung,790,7,FALSE,8,6.67203294546107,German
besser,785,5,FALSE,6,6.66568371778241,German
Bedingung,783,7,FALSE,9,6.6631326959908,German
rein,783,4,TRUE,4,6.6631326959908,German
Begriff,782,6,TRUE,7,6.66185474054531,German
kuenftig,782,7,TRUE,8,6.66185474054531,German
sozial,778,6,FALSE,6,6.65672652417839,German
lieb,778,3,TRUE,4,6.65672652417839,German
Junge,778,4,TRUE,5,6.65672652417839,German
Bau,775,3,TRUE,3,6.65286302935335,German
sieben,773,5,TRUE,6,6.65027904858742,German
stimmen,773,6,TRUE,7,6.65027904858742,German
Sozialismus,770,11,FALSE,11,6.64639051484773,German
Pol,770,3,TRUE,3,6.64639051484773,German
besitzen,768,7,FALSE,8,6.64378973314767,German
falsch,767,4,FALSE,6,6.64248680136726,German
Grad,766,4,TRUE,4,6.64118216974059,German
behaupten,766,9,TRUE,9,6.64118216974059,German
System,765,6,FALSE,6,6.63987583382654,German
Verfuegung,764,8,FALSE,10,6.63856778916652,German
entscheidend,763,10,TRUE,12,6.63725803128446,German
ausser,763,5,TRUE,6,6.63725803128446,German
Tier,762,3,TRUE,4,6.63594655568665,German
taeglich,759,6,FALSE,8,6.63200177739563,German
hart,758,4,TRUE,4,6.63068338564237,German
fehlen,756,5,TRUE,6,6.62804137617953,German
Gewalt,754,6,TRUE,6,6.62539236800796,German
verbinden,753,9,FALSE,9,6.62406522779989,German
enthalten,753,9,FALSE,9,6.62406522779989,German
Wahrheit,753,7,FALSE,8,6.62406522779989,German
Firma,753,5,TRUE,5,6.62406522779989,German
General,750,7,FALSE,7,6.62007320653036,German
erfolgreich,749,10,FALSE,11,6.61873898351722,German
bestaetigen,747,10,TRUE,11,6.61606518513282,German
Italien,747,7,FALSE,7,6.61606518513282,German
ehemalig,746,7,FALSE,8,6.61472560020376,German
tatsaechlich,745,9,FALSE,12,6.61338421837956,German
melden,744,6,TRUE,6,6.61204103483309,German
England,743,6,FALSE,7,6.61069604471776,German
kommunistisch,742,10,FALSE,13,6.60934924316738,German
Zustand,742,7,TRUE,7,6.60934924316738,German
Ordnung,742,6,FALSE,7,6.60934924316738,German
Fortschritt,742,8,TRUE,11,6.60934924316738,German
kaufen,740,6,TRUE,6,6.60665018619822,German
dennoch,740,6,FALSE,7,6.60665018619822,German
Tuer,739,3,TRUE,4,6.6052979209482,German
beweisen,736,8,TRUE,8,6.60123011872888,German
weder,736,5,TRUE,5,6.60123011872888,German
Stellung,735,6,FALSE,8,6.59987049921284,German
Leiter,735,6,TRUE,6,6.59987049921284,German
best,735,4,FALSE,4,6.59987049921284,German
betrachten,732,9,TRUE,10,6.59578051396131,German
Arm,731,3,TRUE,3,6.59441345974978,German
Tat,730,3,TRUE,3,6.59304453414244,German
Richtung,729,6,FALSE,8,6.59167373200866,German
Dollar,725,5,FALSE,6,6.58617165485467,German
erzielen,725,7,FALSE,8,6.58617165485467,German
militaerisch,725,9,FALSE,12,6.58617165485467,German
bloss,725,4,TRUE,5,6.58617165485467,German
Leitung,724,6,FALSE,7,6.58479139238572,German
heraus,723,6,FALSE,6,6.58340922215876,German
Student,721,7,FALSE,7,6.58063913728495,German
vorher,720,6,FALSE,6,6.5792512120101,German
schwarz,720,5,TRUE,7,6.5792512120101,German
lernen,720,6,TRUE,6,6.5792512120101,German
beteiligen,718,10,FALSE,10,6.57646956904822,German
Milliarde,718,8,FALSE,9,6.57646956904822,German
Naehe,718,3,FALSE,5,6.57646956904822,German
Grundlage,718,9,FALSE,9,6.57646956904822,German
Musik,717,5,TRUE,5,6.57507584059962,German
Zug,717,3,TRUE,3,6.57507584059962,German
holen,716,5,TRUE,5,6.57368016696065,German
Familie,714,7,FALSE,7,6.57088296233958,German
offenbar,712,7,FALSE,8,6.56807791141198,German
heutig,711,6,FALSE,6,6.56667242980324,German
Beginn,711,5,TRUE,6,6.56667242980324,German
Natur,710,5,TRUE,5,6.56526497003536,German
langsam,710,6,FALSE,7,6.56526497003536,German
Bett,709,3,TRUE,4,6.56385552653213,German
Wettbewerb,708,9,FALSE,10,6.56244409369372,German
direkt,706,6,FALSE,6,6.55961523749324,German
Chance,705,5,FALSE,6,6.55819780281227,German
Postfach,705,7,FALSE,8,6.55819780281227,German
national,705,8,FALSE,8,6.55819780281227,German
Klasse,703,5,TRUE,6,6.55535689181067,German
Amt,701,3,TRUE,3,6.55250788703459,German
Handel,701,6,TRUE,6,6.55250788703459,German
Rahmen,700,5,TRUE,6,6.5510803350434,German
Hotel,700,5,TRUE,5,6.5510803350434,German
Buerger,699,6,FALSE,7,6.54965074223381,German
Soldat,699,6,FALSE,6,6.54965074223381,German
Anspruch,698,7,TRUE,8,6.54821910276237,German
Ihre,698,3,TRUE,4,6.54821910276237,German
beschliessen,698,8,FALSE,12,6.54821910276237,German
erfolgen,697,8,FALSE,8,6.54678541076052,German
beschaeftigen,697,10,FALSE,13,6.54678541076052,German
Lehrer,694,5,FALSE,6,6.5424719605068,German
vorhanden,693,9,FALSE,9,6.5410299991899,German
Wirklichkeit,691,11,FALSE,12,6.53813982376767,German
oben,691,4,TRUE,4,6.53813982376767,German
Organisation,691,12,FALSE,12,6.53813982376767,German
Mitarbeiter,689,11,FALSE,11,6.53524127101366,German
wuenschen,689,6,FALSE,9,6.53524127101366,German
einsetzen,688,8,FALSE,9,6.53378883793334,German
Auto,688,4,TRUE,4,6.53378883793334,German
teilen,687,6,TRUE,6,6.53233429222235,German
heben,685,5,TRUE,5,6.52941883826223,German
Einfluss,684,7,TRUE,8,6.52795791762255,German
Geist,684,5,TRUE,5,6.52795791762255,German
sichern,684,6,TRUE,7,6.52795791762255,German
Wochenende,682,9,FALSE,10,6.52502965784346,German
indem,682,5,TRUE,5,6.52502965784346,German
bewegen,681,7,TRUE,7,6.52356230614951,German
Liebe,681,4,FALSE,5,6.52356230614951,German
polnisch,677,6,FALSE,8,6.51767127291227,German
Element,677,7,FALSE,7,6.51767127291227,German
Beratung,674,7,FALSE,8,6.51323011091231,German
Ort,673,3,TRUE,3,6.51174532964473,German
durchaus,673,7,FALSE,8,6.51174532964473,German
Mannschaft,673,7,FALSE,10,6.51174532964473,German
Aufbau,671,6,TRUE,6,6.50876913697168,German
englisch,670,5,TRUE,8,6.50727771238501,German
Delegation,669,10,FALSE,10,6.50578406012823,German
Rat,669,3,TRUE,3,6.50578406012823,German
aeussern,669,6,TRUE,8,6.50578406012823,German
Amerikaner,669,10,FALSE,10,6.50578406012823,German
zwingen,668,6,TRUE,7,6.50428817353665,German
hoffen,668,5,TRUE,6,6.50428817353665,German
unterstuetzen,664,11,FALSE,13,6.49828214947643,German
Opfer,664,5,TRUE,5,6.49828214947643,German
Nation,662,6,TRUE,6,6.49526555593701,German
Kunst,661,5,TRUE,5,6.49375383985169,German
aendern,661,6,TRUE,7,6.49375383985169,German
ueberall,659,6,FALSE,8,6.49072353450251,German
Linie,659,5,TRUE,5,6.49072353450251,German
Wesen,657,5,TRUE,5,6.48768401848461,German
fassen,657,5,TRUE,6,6.48768401848461,German
Verantwortung,656,12,FALSE,13,6.48616078894409,German
staatlich,656,7,FALSE,9,6.48616078894409,German
rot,654,3,TRUE,3,6.4831073514572,German
Idee,653,3,TRUE,4,6.48157712927643,German
lachen,650,5,TRUE,6,6.47697236288968,German
Sorge,649,5,TRUE,5,6.47543271670409,German
Luft,648,4,TRUE,4,6.47389069635227,German
friedlich,647,7,FALSE,9,6.4723462945009,German
Geschaeft,647,6,TRUE,9,6.4723462945009,German
Friede,646,5,TRUE,6,6.4707995037826,German
Erkenntnis,646,9,FALSE,10,6.4707995037826,German
Bezirk,645,6,FALSE,6,6.46925031679577,German
Koenig,645,5,TRUE,6,6.46925031679577,German
besuchen,644,7,TRUE,8,6.46769872610435,German
Ausland,644,7,FALSE,7,6.46769872610435,German
Gericht,640,6,FALSE,7,6.46146817635372,German
scharf,640,4,TRUE,6,6.46146817635372,German
oekonomisch,636,8,FALSE,11,6.45519856334012,German
Theater,636,6,FALSE,7,6.45519856334012,German
erneuen,635,7,FALSE,7,6.45362499889269,German
Auffassung,635,8,FALSE,10,6.45362499889269,German
Prozess,635,6,FALSE,7,6.45362499889269,German
erheblich,634,8,FALSE,9,6.45204895443723,German
stattfinden,634,10,FALSE,11,6.45204895443723,German
trotzdem,632,7,FALSE,8,6.44888939414686,German
Taetigkeit,631,9,FALSE,10,6.44730586254121,German
Tor,631,3,TRUE,3,6.44730586254121,German
Haltung,630,6,FALSE,7,6.44571981938558,German
freilich,629,7,TRUE,8,6.44413125670044,German
fliegen,629,6,TRUE,7,6.44413125670044,German
Rom,628,3,FALSE,3,6.4425401664682,German
innere,628,5,FALSE,6,6.4425401664682,German
Schueler,627,5,FALSE,8,6.44094654063292,German
Verbindung,626,9,FALSE,10,6.4393503711001,German
Peter,624,5,FALSE,5,6.43615036836943,German
historisch,623,8,FALSE,10,6.43454651878745,German
Bayer,623,5,FALSE,5,6.43454651878745,German
ernst,622,5,TRUE,5,6.43294009273918,German
insbesondere,622,12,FALSE,12,6.43294009273918,German
Hau,622,3,TRUE,3,6.43294009273918,German
Licht,621,4,TRUE,5,6.43133108193348,German
morgen,621,6,TRUE,6,6.43133108193348,German
China,620,4,FALSE,5,6.42971947803914,German
Markt,619,5,TRUE,5,6.4281052726846,German
kaempfen,619,7,TRUE,8,6.4281052726846,German
Fuehrung,619,5,FALSE,8,6.4281052726846,German
stets,619,4,FALSE,5,6.4281052726846,German
sowohl,618,5,FALSE,6,6.42648845745769,German
begruessen,618,8,FALSE,10,6.42648845745769,German
Zuschauer,618,7,FALSE,9,6.42648845745769,German
Hauptstadt,618,9,FALSE,10,6.42648845745769,German
greifen,618,7,TRUE,7,6.42648845745769,German
oeffnen,617,5,TRUE,7,6.42486902390539,German
Dienst,617,5,TRUE,6,6.42486902390539,German
Beitrag,616,7,TRUE,7,6.42324696353352,German
interessant,616,10,FALSE,11,6.42324696353352,German
geistig,616,7,FALSE,7,6.42324696353352,German
reichen,616,6,TRUE,7,6.42324696353352,German
Angabe,615,6,TRUE,6,6.42162226780652,German
eroeffnen,614,7,FALSE,9,6.41999492814714,German
mindestens,610,10,FALSE,10,6.41345895716736,German
mitteilen,610,9,FALSE,9,6.41345895716736,German
Abgeordnete,609,11,TRUE,11,6.4118182677099,German
auslaendisch,609,9,FALSE,12,6.4118182677099,German
Angst,608,4,TRUE,5,6.41017488196617,German
ueberzeugen,608,10,FALSE,11,6.41017488196617,German
bevor,607,5,FALSE,5,6.4085287910595,German
erheben,606,7,FALSE,7,6.40687998606931,German
teilnehmen,606,9,FALSE,10,6.40687998606931,German
Arbeiterklasse,605,13,FALSE,14,6.40522845803084,German
Druck,604,4,TRUE,5,6.40357419793482,German
stossen,602,6,TRUE,7,6.40025744530882,German
Auftrag,602,7,TRUE,7,6.40025744530882,German
Hoffnung,600,6,FALSE,8,6.39692965521615,German
Gemeinschaft,600,10,FALSE,12,6.39692965521615,German
Tisch,599,3,TRUE,5,6.39526159811545,German
Feld,598,4,TRUE,4,6.39359075395063,German
Bund,598,4,TRUE,4,6.39359075395063,German
bisschen,598,6,TRUE,8,6.39359075395063,German
privat,597,6,FALSE,6,6.3919171133926,German
Verlag,596,6,TRUE,6,6.39024066706535,German
Institut,595,8,TRUE,8,6.38856140554563,German
Forschung,594,6,FALSE,9,6.38687931936265,German
Eindruck,594,7,FALSE,8,6.38687931936265,German
danach,592,5,FALSE,6,6.38350663488401,German
Fuss,591,3,TRUE,4,6.3818160174061,German
breit,590,5,TRUE,5,6.38012253689976,German
Kosten,590,6,TRUE,6,6.38012253689976,German
jedenfalls,587,9,FALSE,10,6.3750248198281,German
manchmal,586,7,FALSE,8,6.37331978957701,German
liefern,586,6,TRUE,7,6.37331978957701,German
Prinzip,585,7,FALSE,7,6.37161184723186,German
Gefuehl,583,5,FALSE,7,6.36818718635049,German
Demokratie,583,9,TRUE,10,6.36818718635049,German
lieben,582,5,TRUE,6,6.36647044773144,German
Schluss,581,4,TRUE,7,6.36475075685191,German
Gelegenheit,580,11,FALSE,11,6.36302810354046,German
Abschluss,580,6,TRUE,9,6.36302810354046,German
hervor,580,6,FALSE,6,6.36302810354046,German
grundsaetzlich,579,11,FALSE,14,6.361302477573,German
Urteil,578,6,TRUE,6,6.35957386867238,German
Ruf,577,3,TRUE,3,6.3578422665081,German
daraus,577,6,FALSE,6,6.3578422665081,German
Tochter,576,6,TRUE,7,6.35610766069589,German
Position,575,8,FALSE,8,6.35437004079735,German
Schiff,575,3,TRUE,6,6.35437004079735,German
bewusst,574,6,TRUE,7,6.35262939631957,German
Anteil,574,6,FALSE,6,6.35262939631957,German
vorstellen,574,9,FALSE,10,6.35262939631957,German
Anlage,573,6,TRUE,6,6.35088571671474,German
erleben,573,7,FALSE,7,6.35088571671474,German
darunter,572,8,FALSE,8,6.3491389913798,German
Sitzung,571,5,FALSE,7,6.34738920965601,German
Menschheit,570,8,FALSE,10,6.3456363608286,German
verhindern,570,10,FALSE,10,6.3456363608286,German
Dorf,569,4,TRUE,4,6.34388043412633,German
behandeln,568,9,FALSE,9,6.34212141872115,German
bedeutend,568,9,TRUE,9,6.34212141872115,German
Glueck,567,4,TRUE,6,6.34035930372775,German
vorsehen,567,7,FALSE,8,6.34035930372775,German
zahlen,566,5,TRUE,6,6.33859407820318,German
Vorstand,565,8,TRUE,8,6.33682573114644,German
schwierig,565,6,TRUE,9,6.33682573114644,German
jemand,564,6,TRUE,6,6.33505425149806,German
A,563,1,TRUE,1,6.33327962813969,German
darstellen,562,9,FALSE,10,6.33150184989369,German
antworten,562,9,TRUE,9,6.33150184989369,German
offiziell,562,7,FALSE,9,6.33150184989369,German
Motor,562,5,TRUE,5,6.33150184989369,German
Sonnabend,562,8,FALSE,9,6.33150184989369,German
Kenntnis,561,7,FALSE,8,6.3297209055227,German
erforderlich,560,11,FALSE,12,6.32793678372919,German
Essen,559,4,TRUE,5,6.3261494731551,German
Gegner,558,6,FALSE,6,6.32435896238131,German
Krankenhaus,557,11,FALSE,11,6.32256523992728,German
Ernst,555,5,TRUE,5,6.31896811374643,German
Freundschaft,553,10,FALSE,12,6.31535800152233,German
Presse,553,5,FALSE,6,6.31535800152233,German
bezahlen,552,7,FALSE,8,6.31354804627709,German
ablehnen,551,7,FALSE,8,6.31173480915291,German
lediglich,550,8,FALSE,9,6.30991827822652,German
Meister,547,7,TRUE,7,6.30444880242198,German
endgueltig,547,9,FALSE,10,6.30444880242198,German
vorbereiten,547,11,FALSE,11,6.30444880242198,German
Schicksal,546,6,FALSE,9,6.30261897574491,German
eintreten,545,9,FALSE,9,6.30078579466324,German
Vorbereitung,545,11,FALSE,12,6.30078579466324,German
bemuehen,545,6,FALSE,8,6.30078579466324,German
verurteilen,544,11,FALSE,11,6.29894924685594,German
Esse,544,3,TRUE,4,6.29894924685594,German
fort,543,4,TRUE,4,6.29710931993394,German
begruenden,542,9,FALSE,10,6.29526600143965,German
Sonne,542,4,TRUE,5,6.29526600143965,German
Vergangenheit,542,12,FALSE,13,6.29526600143965,German
Kommission,541,8,FALSE,10,6.29341927884648,German
laut,541,4,TRUE,4,6.29341927884648,German
weiterhin,541,9,FALSE,9,6.29341927884648,German
selten,537,6,TRUE,6,6.28599809450886,German
Fenster,534,7,TRUE,7,6.2803958389602,German
freien,533,6,TRUE,6,6.27852142416584,German
Fernsehen,532,8,TRUE,9,6.27664348934164,German
lange,531,4,TRUE,5,6.27476202124194,German
Landwirtschaft,531,12,FALSE,14,6.27476202124194,German
Artikel,530,7,TRUE,7,6.27287700654617,German
Osten,529,5,TRUE,5,6.2709884318583,German
treiben,528,7,TRUE,7,6.26909628370626,German
Bruder,528,6,TRUE,6,6.26909628370626,German
Kurs,526,4,TRUE,4,6.26530121273771,German
weg,524,3,TRUE,3,6.26149168432104,German
schwach,523,4,TRUE,7,6.25958146406492,German
Weltkrieg,523,8,FALSE,9,6.25958146406492,German
Jahrestag,523,8,FALSE,9,6.25958146406492,German
echt,523,3,TRUE,4,6.25958146406492,German
Unterstuetzung,523,11,FALSE,14,6.25958146406492,German
rasch,522,3,TRUE,5,6.25766758788264,German
zwoelf,522,5,TRUE,6,6.25766758788264,German
gefaehrlich,521,8,FALSE,11,6.25575004175337,German
West,520,4,TRUE,4,6.25382881157547,German
Qualitaet,520,8,FALSE,9,6.25382881157547,German
Methode,520,6,FALSE,7,6.25382881157547,German
Beruf,519,5,TRUE,5,6.25190388316589,German
danken,519,6,TRUE,6,6.25190388316589,German
Graf,519,4,TRUE,4,6.25190388316589,German
sorgen,518,6,TRUE,6,6.24997524225948,German
Freude,518,6,TRUE,6,6.24997524225948,German
Mehrheit,518,7,FALSE,8,6.24997524225948,German
Vertrauen,516,9,TRUE,9,6.24610676548156,German
laecheln,516,6,FALSE,8,6.24610676548156,German
Haelfte,516,6,FALSE,7,6.24610676548156,German
italienisch,515,9,FALSE,11,6.24416690066374,German
